,time,중지,검지,약지,소지,엄지,target
3,2.39,-0.97806,-1.24272,-1.05128,-1.06852,-1.69885,1
3,2.555,-1.0258,-1.29572,-1.10506,-1.12325,-1.78013,1
3,2.721,-1.07333,-1.34668,-1.15091,-1.18211,-1.84812,1
3,2.886,-1.12171,-1.40198,-1.18684,-1.2325,-1.93696,1
3,3.053,-1.18096,-1.46058,-1.2488,-1.28744,-1.98573,1
3,3.218,-1.22465,-1.50976,-1.30084,-1.33783,-2.04365,1
3,3.385,-1.27048,-1.54671,-1.34942,-1.383,-2.05899,1
3,3.553,-1.29861,-1.52046,-1.38684,-1.43187,-2.12585,1
3,3.719,-1.34252,-1.57117,-1.45053,-1.48225,-2.23048,1
3,3.884,-1.37704,-1.60863,-1.49291,-1.52916,-2.31359,1
3,4.049,-1.43182,-1.67208,-1.5281,-1.56978,-2.3603,1
3,4.215,-1.47657,-1.721,-1.56924,-1.61017,-2.43059,1
3,4.38,-1.51814,-1.77298,-1.59303,-1.6447,-2.50637,1
3,4.546,-1.56375,-1.81477,-1.63839,-1.68684,-2.54209,1
3,4.711,-1.60254,-1.84815,-1.67407,-1.72441,-2.60757,1
3,4.877,-1.63237,-1.8879,-1.68671,-1.75742,-2.65657,1
3,5.043,-1.66925,-1.9274,-1.70307,-1.77371,-2.22956,2
3,5.208,0.6281,1.44453,3.32782,1.2983,3.28711,2
3,5.373,3.96979,4.93495,8.55227,6.37727,5.16088,2
3,5.538,4.853,4.96145,6.4274,5.21774,6.83705,2
3,5.704,4.40905,4.81773,5.92233,4.68783,6.37251,2
3,5.869,3.32123,4.25332,4.81429,4.08146,5.5011,2
3,6.035,2.69569,4.03138,4.35556,3.67446,4.42501,2
3,6.2,2.35809,3.53934,3.89188,3.28484,3.58498,2
3,6.366,1.99747,3.18846,3.48296,2.95321,2.89605,2
3,6.532,1.6863,2.91072,3.1365,2.65415,2.30466,2
3,6.698,1.44865,2.81491,2.82944,2.39028,1.83736,2
3,6.864,1.22721,2.60469,2.58186,2.15746,1.379,2
3,7.029,0.99191,2.37816,2.36031,1.96417,1.05823,2
3,7.194,0.818,2.17406,2.18782,1.78609,0.71617,2
3,7.359,0.66966,2.01251,2.02425,1.63428,0.43936,2
3,7.525,0.55542,1.87567,1.87704,1.49159,0.16187,2
3,7.69,0.43884,1.71055,1.74371,1.35498,-0.10944,2
3,7.856,0.31757,1.56684,1.62005,1.22576,-0.2965,2
3,8.023,0.22251,1.43052,1.50778,1.10697,-0.54331,2
3,8.188,0.12276,1.31763,1.40047,0.9962,-0.68961,2
3,8.354,0.0373,1.24144,1.32042,0.87806,-1.01061,2
3,8.52,-0.02153,1.27584,1.23517,0.7914,-1.27436,2
3,8.686,-0.08802,1.15863,1.16429,0.68651,-1.51248,2
3,8.852,-0.19097,1.07735,1.0716,0.58378,-1.67755,2
3,9.019,-0.28005,1.00167,0.97123,0.4867,-1.84057,2
3,9.185,-0.35827,1.00651,0.87012,0.39657,-2.05716,2
3,9.351,-0.42882,0.9186,0.78487,0.3123,-2.26459,2
3,9.518,-0.4983,0.82151,0.70507,0.22782,-2.42898,2
3,9.684,-0.56757,0.73386,0.63097,0.14725,-2.51164,2
3,9.85,-0.62852,0.65792,0.55662,0.06819,-2.65084,2
3,10.015,-0.68671,0.58021,0.49565,-0.00434,-2.79119,2
3,10.181,-0.73722,0.50376,0.43568,-0.07732,-2.89399,2
3,10.346,-0.79328,0.41738,0.35786,-0.14616,-3.04831,2
3,10.512,-0.83228,0.34502,0.28971,-0.21675,-3.11654,2
3,10.677,-0.86787,0.29303,0.23692,-0.28494,-3.29833,2
3,10.843,-0.91135,0.22882,0.18463,-0.34901,-3.41761,2
3,11.009,-0.95845,0.17123,0.13011,-0.41481,-3.56162,2
3,11.174,-1.01131,0.11314,0.07906,-0.4804,-3.65664,2
